image_path,body_part,class_name,file_name,extension,disease_label,body_part_label,split,augmented
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture34-400x284_aug2.jpg,Udder,Diseased Udder,Picture34-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245_aug0.jpg,Udder,Normal Udder,Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245_aug1.jpg,Udder,Normal Udder,Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245_aug2.jpg,Udder,Normal Udder,Screenshot-2024-09-14-170918_png.rf.3fea540ac1da02c62853f3a6acf20245.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16_aug0.jpg,Udder,Normal Udder,12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16_aug1.jpg,Udder,Normal Udder,12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16_aug2.jpg,Udder,Normal Udder,12_jpg.rf.b5c5eaa14d218057ba84012fdb19fa16.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder11_jpg.rf.08f48e354049d735d822995ef81d423e_aug0.jpg,Udder,Normal Udder,udder11_jpg.rf.08f48e354049d735d822995ef81d423e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder11_jpg.rf.08f48e354049d735d822995ef81d423e_aug1.jpg,Udder,Normal Udder,udder11_jpg.rf.08f48e354049d735d822995ef81d423e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder11_jpg.rf.08f48e354049d735d822995ef81d423e_aug2.jpg,Udder,Normal Udder,udder11_jpg.rf.08f48e354049d735d822995ef81d423e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture40-400x284_aug0.jpg,Udder,Diseased Udder,Picture40-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture40-400x284_aug1.jpg,Udder,Diseased Udder,Picture40-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture40-400x284_aug2.jpg,Udder,Diseased Udder,Picture40-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_090_jpg.rf.1ac736aed26df5bdd850f89dcc7febe8.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\pox2-e1515354088188-400x284_aug0.jpg,Udder,Diseased Udder,pox2-e1515354088188-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\pox2-e1515354088188-400x284_aug1.jpg,Udder,Diseased Udder,pox2-e1515354088188-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\pox2-e1515354088188-400x284_aug2.jpg,Udder,Diseased Udder,pox2-e1515354088188-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture48-400x284_aug0.jpg,Udder,Diseased Udder,Picture48-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture48-400x284_aug1.jpg,Udder,Diseased Udder,Picture48-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture48-400x284_aug2.jpg,Udder,Diseased Udder,Picture48-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5_aug0.jpg,Udder,Normal Udder,240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5_aug1.jpg,Udder,Normal Udder,240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5_aug2.jpg,Udder,Normal Udder,240_F_60156316_aXsM4ecfV6zi25PAhHaw2179WWrYeCH5.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Diseased udder 4_aug0.jpg,Udder,Diseased Udder,Diseased udder 4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Diseased udder 4_aug1.jpg,Udder,Diseased Udder,Diseased udder 4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Diseased udder 4_aug2.jpg,Udder,Diseased Udder,Diseased udder 4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal4-e1515369489318-400x284_aug0.jpg,Udder,Normal Udder,normal4-e1515369489318-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal4-e1515369489318-400x284_aug1.jpg,Udder,Normal Udder,normal4-e1515369489318-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal4-e1515369489318-400x284_aug2.jpg,Udder,Normal Udder,normal4-e1515369489318-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_140_jpg.rf.f59fc210c91be5399381497921267257.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d_aug0.jpg,Udder,Normal Udder,24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d_aug1.jpg,Udder,Normal Udder,24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d_aug2.jpg,Udder,Normal Udder,24_jpg.rf.ab3d7a3d827a67ea58d98bc7cbd5976d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (7)_aug0.jpg,Udder,Normal Udder,images (7).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (7)_aug1.jpg,Udder,Normal Udder,images (7).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (7)_aug2.jpg,Udder,Normal Udder,images (7).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\ct 3-4-1WM-1_aug0.jpg,Udder,Diseased Udder,ct 3-4-1WM-1.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\ct 3-4-1WM-1_aug1.jpg,Udder,Diseased Udder,ct 3-4-1WM-1.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\ct 3-4-1WM-1_aug2.jpg,Udder,Diseased Udder,ct 3-4-1WM-1.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp13-e1515373816135-1024x738-1-400x284_aug0.jpg,Udder,Diseased Udder,hyp13-e1515373816135-1024x738-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp13-e1515373816135-1024x738-1-400x284_aug1.jpg,Udder,Diseased Udder,hyp13-e1515373816135-1024x738-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp13-e1515373816135-1024x738-1-400x284_aug2.jpg,Udder,Diseased Udder,hyp13-e1515373816135-1024x738-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture42-1-400x284_aug0.jpg,Udder,Diseased Udder,Picture42-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture42-1-400x284_aug1.jpg,Udder,Diseased Udder,Picture42-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture42-1-400x284_aug2.jpg,Udder,Diseased Udder,Picture42-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a_aug0.jpg,Udder,Normal Udder,AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a_aug1.jpg,Udder,Normal Udder,AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a_aug2.jpg,Udder,Normal Udder,AdobeStock_449891027_Preview_jpeg.rf.cea09f247b3e5c3d995629941e31cc4a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (13)_aug0.jpg,Udder,Normal Udder,images (13).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (13)_aug1.jpg,Udder,Normal Udder,images (13).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (13)_aug2.jpg,Udder,Normal Udder,images (13).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_133_jpg.rf.e0d375c52b4b407779283e4e90a10a9a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688_aug0.jpg,Udder,Normal Udder,AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688_aug1.jpg,Udder,Normal Udder,AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688_aug2.jpg,Udder,Normal Udder,AdobeStock_43574052_Preview_jpeg.rf.63a70f73616c1d4eca533ee3bc0d4688.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_065_jpg.rf.ff16ada67da47297a23a1f7ccde6248a.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e_aug0.jpg,Udder,Normal Udder,AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e_aug1.jpg,Udder,Normal Udder,AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e_aug2.jpg,Udder,Normal Udder,AdobeStock_53027441_Preview_jpeg.rf.7c0f712328766e647dfce9765b042e7e.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder-g3c15fbd3c1920-500-r2x_aug0.jpg,Udder,Normal Udder,udder-g3c15fbd3c1920-500-r2x.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder-g3c15fbd3c1920-500-r2x_aug1.jpg,Udder,Normal Udder,udder-g3c15fbd3c1920-500-r2x.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\udder-g3c15fbd3c1920-500-r2x_aug2.jpg,Udder,Normal Udder,udder-g3c15fbd3c1920-500-r2x.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4_aug0.jpg,Udder,Normal Udder,AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4_aug1.jpg,Udder,Normal Udder,AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4_aug2.jpg,Udder,Normal Udder,AdobeStock_8294503_Preview_jpeg.rf.1158cc4871203ada257ce7fdb732ace4.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_195_jpg.rf.d5808a1545e00d3eaeddf88281a8477b.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 22_aug0.jpg,Udder,Normal Udder,Non-diseased udder 22.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 22_aug1.jpg,Udder,Normal Udder,Non-diseased udder 22.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 22_aug2.jpg,Udder,Normal Udder,Non-diseased udder 22.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62_aug0.jpg,Udder,Normal Udder,AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62_aug1.jpg,Udder,Normal Udder,AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62_aug2.jpg,Udder,Normal Udder,AdobeStock_543199813_Preview_jpeg.rf.17ea9b1413278d3db69ca8634a18ba62.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 41_aug0.jpg,Udder,Normal Udder,Non-diseased udder 41.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 41_aug1.jpg,Udder,Normal Udder,Non-diseased udder 41.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 41_aug2.jpg,Udder,Normal Udder,Non-diseased udder 41.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 39_aug0.jpg,Udder,Normal Udder,Non-diseased udder 39.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 39_aug1.jpg,Udder,Normal Udder,Non-diseased udder 39.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 39_aug2.jpg,Udder,Normal Udder,Non-diseased udder 39.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb_aug0.jpg,Udder,Normal Udder,240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb_aug1.jpg,Udder,Normal Udder,240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb_aug2.jpg,Udder,Normal Udder,240_F_57701541_H73gTt6BM2tophMsEmC5ZENm9WjmUZIb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_084_jpg.rf.ae4d95f1d0bf3d97a05d7d48a558738f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture28-400x284_aug0.jpg,Udder,Diseased Udder,Picture28-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture28-400x284_aug1.jpg,Udder,Diseased Udder,Picture28-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture28-400x284_aug2.jpg,Udder,Diseased Udder,Picture28-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\240_F_968350825_N3HbfA2OFuG7TAF4aLDkKGmG67M47GXr_aug0.jpg,Udder,Normal Udder,240_F_968350825_N3HbfA2OFuG7TAF4aLDkKGmG67M47GXr.jpg,.jpg,0,3,train,1
